Datalog version 1.0,Metric,ID=75 mm,OD=80 mm,  64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
Datalog version 1.0,Metric,ID=75 mm,OD=80 mm,  47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
,09:24:04,,242, 199,,136.02,5250,327,18,,,,,0,,,,,0,,,,,0,,26,,70,196,23,,,,,,,,, 
,09:24:05,,243, 200,,136.31,5250,318,18,,,,,0,,,,,0,,,,,0,,,,69,196,24,,,,,,,,, 
,09:24:05,,243, 200,,136.59,4600,336,18,,,,,0,,,,,0,,,,,0,,,22,70,192,24,,,,,,,,, 
,09:24:06,,234, 197,,136.87,5000,312,18,,,,,0,,,,,0,,,,,0,,,,69,196,24,,,,,,,,, 
,09:24:06,,241, 200,,136.87,4900,315,18,,,,,0,,,,,0,,,,,0,,,,70,196,24,,,,,,1,,,
,09:24:07,,242, 200,,137.15,5000,327,18,,,,,0,,,,,0,,,,,0,,,,69,196,23,,,,,,,,, 
,09:24:08,,237, 201,,137.43,4900,318,18,,,,,0,,,,,0,,,,,0,,25,,70,196,24,,,,,,,,, 
,09:24:08,,239, 200,,137.70,5050,321,18,,,,,0,,,,,0,,,,,0,,,,70,196,23,,,,,,,,, 
,09:24:09,,243, 200,,137.98,5100,321,18,,,,,0,,,,,0,,,,,0,,,22,69,196,23,,,,,,,,, 
,09:24:09,,241, 202,,138.25,4900,330,18,,,,,0,,,,,0,,,,,0,,,,70,192,24,,,,,,,,, 
,09:24:10,,243, 206,,138.53,4900,333,18,,,,,0,,,,,0,,,,,0,,,,70,192,24,,,2,,,,,,
,09:24:11,,243, 200,,138.80,4850,312,18,,,,,0,,,,,0,,,,,0,,,,69,196,23,,,,,,,,, 
,09:24:11,,241, 194,,139.07,5000,303,18,,,,,0,,,,,0,,,,,0,,25,,70,196,24,,,,,,,,, 
,09:24:12,,232, 190,,139.34,4950,291,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:12,,238, 191,,139.61,5000,291,18,,,,,0,,,,,0,,,,,0,,,22,70,200,24,,,,,,,,, 
,09:24:13,,240, 192,,139.88,5000,300,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,,,,,, 
,09:24:14,,234, 191,,140.15,4950,309,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,3,,,,,
,09:24:14,,237, 194,,140.15,5100,303,18,,,,,0,,,,,0,,,,,0,,,,70,196,24,,,,,,,,, 
,09:24:15,,238, 195,,140.42,4950,309,18,,,,,0,,,,,0,,,,,0,,25,,70,196,24,,,,,,,,, 
,09:24:15,,239, 193,,140.68,4950,318,18,,,,,0,,,,,0,,,,,0,,,,70,196,24,,,,,,,,, 
,09:24:16,,232, 195,,140.95,5000,312,18,,,,,0,,,,,0,,,,,0,,,13,70,196,24,,,,,,,,, 
,09:24:17,,238, 194,,141.21,5050,303,18,,,,,0,,,,,0,,,,,0,,,,69,196,24,,,,,,,,, 
,09:24:17,,239, 191,,141.47,5000,303,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,1,,,,
,09:24:18,,239, 191,,141.74,4900,300,18,,,,,0,,,,,0,,,,,0,,,,68,196,23,,,,,,,,, 
,09:24:18,,239, 191,,142.00,5050,291,18,,,,,0,,,,,0,,,,,0,,23,,70,196,23,,,,,,,,, 
,09:24:19,,243, 192,,142.26,5050,294,18,,,,,0,,,,,0,,,,,0,,,,69,200,23,,,,,,,,, 
,09:24:20,,239, 190,,142.52,4850,306,18,,,,,0,,,,,0,,,,,0,,,44,70,196,23,,,,,,,,, 
,09:24:20,,240, 190,,142.77,4950,306,18,,,,,0,,,,,0,,,,,0,,,,69,200,23,,,,,,,,, 
,09:24:21,,241, 191,,143.03,5100,306,18,,,,,0,,,,,0,,,,,0,,,,70,196,24,,,,,,1,,,
,09:24:21,,242, 193,,143.29,4950,297,18,,,,,0,,,,,0,,,,,0,,,,70,196,24,,,,,,,,, 
,09:24:22,,240, 197,,143.29,4850,321,18,,,,,0,,,,,0,,,,,0,,23,,69,196,24,,,,,,,,, 
,09:24:23,,243, 200,,143.54,4900,327,18,,,,,0,,,,,0,,,,,0,,,,69,196,24,,,,,,,,, 
,09:24:23,,241, 198,,143.79,5000,324,18,,,,,0,,,,,0,,,,,0,,,22,69,196,24,,,,,,,,, 
,09:24:24,,240, 198,,144.05,5050,312,18,,,,,0,,,,,0,,,,,0,,,,69,196,24,,,,,,,,, 
,09:24:25,,241, 196,,144.30,5050,321,18,,,,,0,,,,,0,,,,,0,,,,70,208,23,,,2,,,,,,
,09:24:25,,237, 194,,144.55,4950,303,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:26,,241, 190,,144.80,5050,297,18,,,,,0,,,,,0,,,,,0,,23,,70,200,24,,,,,,,,, 
,09:24:26,,243, 191,,145.05,4850,297,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:27,,241, 193,,145.30,4950,306,18,,,,,0,,,,,0,,,,,0,,,22,69,200,23,,,,,,,,, 
,09:24:28,,243, 191,,145.54,4600,303,18,,,,,0,,,,,0,,,,,0,,,,70,196,24,,,,,,,,, 
,09:24:28,,240, 187,,145.79,5050,288,18,,,,,0,,,,,0,,,,,0,,,,70,196,24,,,,4,,,,,
,09:24:29,,240, 186,,146.03,5000,282,18,,,,,0,,,,,0,,,,,0,,,,70,200,23,,,,,,,,, 
,09:24:29,,243, 186,,146.03,5100,291,18,,,,,0,,,,,0,,,,,0,,25,,70,200,24,,,,,,,,, 
,09:24:30,,243, 185,,146.28,5000,297,18,,,,,0,,,,,0,,,,,0,,,,69,192,24,,,,,,,,, 
,09:24:31,,243, 188,,146.52,4900,294,18,,,,,0,,,,,0,,,,,0,,,20,70,196,24,,,,,,,,, 
,09:24:31,,239, 190,,146.76,5250,300,18,,,,,0,,,,,0,,,,,0,,,,69,196,24,,,,,,,,, 
,09:24:32,,241, 188,,147.00,5100,309,18,,,,,0,,,,,0,,,,,0,,,,70,196,24,,,,,1,,,,
,09:24:32,,240, 187,,147.24,5100,288,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:33,,239, 188,,147.48,5000,291,18,,,,,0,,,,,0,,,,,0,,25,,70,200,24,,,,,,,,, 
,09:24:34,,243, 190,,147.72,5000,291,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:34,,240, 188,,147.96,4900,309,18,,,,,0,,,,,0,,,,,0,,,21,69,196,24,,,,,,,,, 
,09:24:35,,239, 185,,148.19,4950,282,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:35,,238, 186,,148.43,5050,288,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,,,1,,,
,09:24:36,,242, 185,,148.66,4950,276,18,,,,,0,,,,,0,,,,,0,,,,70,200,23,,,,,,,,, 
,09:24:37,,242, 184,,148.89,5050,285,18,,,,,0,,,,,0,,,,,0,,25,,70,200,23,,,,,,,,, 
,09:24:37,,241, 183,,148.89,4900,276,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,,,,,, 
,09:24:38,,240, 186,,149.13,4950,282,18,,,,,0,,,,,0,,,,,0,,,21,70,200,24,,,,,,,,, 
,09:24:38,,238, 185,,149.36,5050,279,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,,,,,, 
,09:24:39,,239, 183,,149.59,4950,282,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,2,,,,,,
,09:24:40,,239, 181,,149.82,5000,267,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,,,,,, 
,09:24:40,,241, 181,,150.05,5000,273,18,,,,,0,,,,,0,,,,,0,,23,,69,200,24,,,,,,,,, 
,09:24:41,,244, 183,,150.27,5000,285,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:41,,238, 184,,150.50,5000,279,18,,,,,0,,,,,0,,,,,0,,,19,70,200,23,,,,,,,,, 
,09:24:42,,242, 184,,150.73,5050,279,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,,,,,, 
,09:24:43,,239, 182,,150.95,4850,279,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,4,,,,,
,09:24:43,,237, 182,,151.17,5000,285,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:44,,241, 184,,151.40,5050,273,18,,,,,0,,,,,0,,,,,0,,25,,69,200,23,,,,,,,,, 
,09:24:44,,241, 185,,151.40,4900,294,18,,,,,0,,,,,0,,,,,0,,,,70,196,23,,,,,,,,, 
,09:24:45,,239, 187,,151.62,4900,300,18,,,,,0,,,,,0,,,,,0,,,22,68,196,24,,,,,,,,, 
,09:24:46,,239, 185,,151.84,5000,291,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:46,,239, 186,,152.06,4600,291,18,,,,,0,,,,,0,,,,,0,,,,69,196,24,,,,,1,,,,
,09:24:47,,240, 186,,152.28,5000,291,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:47,,243, 183,,152.50,4850,273,18,,,,,0,,,,,0,,,,,0,,23,,69,200,24,,,,,,,,, 
,09:24:48,,244, 181,,152.71,4950,267,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,,,,,, 
,09:24:49,,241, 180,,152.93,5050,270,18,,,,,0,,,,,0,,,,,0,,,22,69,200,23,,,,,,,,, 
,09:24:49,,240, 178,,153.14,4950,270,18,,,,,0,,,,,0,,,,,0,,,,69,200,24,,,,,,,,, 
,09:24:50,,242, 175,,153.36,5000,264,18,,,,,0,,,,,0,,,,,0,,,,67,200,23,,,,,,1,,,
,09:24:51,,238, 177,,153.57,5100,261,18,,,,,0,,,,,0,,,,,0,,,,69,200,23,,,,,,,,, 
,09:24:51,,239, 176,,153.78,5000,273,18,,,,,0,,,,,0,,,,,0,,24,,69,200,24,,,,,,,,, 
,09:24:52,,241, 175,,153.99,5100,258,18,,,,,0,,,,,0,,,,,0,,,,70,204,23,,,,,,,,, 
,09:24:52,,242, 173,,153.99,5050,255,18,,,,,0,,,,,0,,,,,0,,,22,70,200,24,,,,,,,,, 
Datalog version 1.0,Metric,ID=158 mm,OD=179 mm, 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
2012/11/01,09:24:53,,, 175,,154.20,5050,255,18,,,,,0,,,,,0,,,,,0,,,,70,200,23,,,,,,,,,
,09:24:53,,243, 177,,154.41,4950,273,18,,,,,0,,,,,0,,,,,0,,,,69,200,23,,,2,,,,,,
,09:24:54,,239, 175,,154.62,5050,264,18,,,,,0,,,,,0,,,,,0,,,,70,204,24,,,,,,,,, 
,09:24:55,,239, 175,,154.83,4950,252,18,,,,,0,,,,,0,,,,,0,,23,,69,204,23,,,,,,,,, 
,09:24:55,,243, 174,,155.04,5000,258,18,,,,,0,,,,,0,,,,,0,,,,71,200,24,,,,,,,,, 
,09:24:56,,239, 177,,155.24,5050,273,18,,,,,0,,,,,0,,,,,0,,,22,70,200,24,,,,,,,,, 
,09:24:56,,240, 181,,155.45,5000,276,18,,,,,0,,,,,0,,,,,0,,,,69,200,23,,,,,,,,, 
,09:24:57,,239, 181,,155.65,5050,282,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,4,,,,,
,09:24:58,,241, 183,,155.85,5000,282,18,,,,,0,,,,,0,,,,,0,,,,70,200,24,,,,,,,,, 
,09:24:58,,238, 186,,156.05,5000,273,18,,,,,0,,,,,0,,,,,0,,23,,70,200,24,,,,,,,,, 
,09:24:59,,239, 194,,156.25,5000,324,18,,,,,0,,,,,0,,,,,0,,,,69,196,24,,,,,,,,, 
,09:24:59,,238, 200,,156.25,5000,345,18,,,,,0,,,,,0,,,,,0,,,19,70,196,23,,,,,,,,, 
,09:25:00,,241, 211,,156.45,5050,351,18,,,,,0,,,,,0,,,,,0,,,,69,192,24,,,,,,,,, 
,09:25:01,,238, 214,,156.65,4900,348,18,,,,,0,,,,,0,,,,,0,,,,70,192,24,,,,,1,,,,
,09:25:01,,242, 215,,156.85,5000,378,18,,,,,0,,,,,0,,,,,0,,,,70,192,24,,,,,,,,, 
,09:25:02,,243, 215,,157.05,5050,345,18,,,,,0,,,,,0,,,,,0,,24,,70,192,23,,,,,,,,, 
,09:25:03,,239, 216,,157.24,5100,345,18,,,,,0,,,,,0,,,,,0,,,,70,192,23,,,,,,,,, 
,09:25:03,,243, 216,,157.44,5050,357,18,,,,,0,,,,,0,,,,,0,,,21,70,188,24,,,,,,,,, 
,09:25:04,,243, 218,,157.63,5000,363,18,,,,,0,,,,,0,,,,,0,,,,70,192,24,,,,,,,,, 
,09:25:04,,241, 218,,157.82,4600,369,18,,,,,0,,,,,0,,,,,0,,,,70,192,24,,,,,,1,,,
,09:25:05,,239, 221,,158.02,5000,357,18,,,,,0,,,,,0,,,,,0,,,,70,188,24,,,,,,,,, 
,09:25:06,,243, 223,,158.21,4600,372,18,,,,,0,,,,,0,,,,,0,,23,,70,188,24,,,,,,,,, 
,09:25:06,,239, 221,,158.40,5050,384,18,,,,,0,,,,,0,,,,,0,,,,70,192,24,,,,,,,,, 
,09:25:07,,240, 221,,158.40,5100,354,18,,,,,0,,,,,0,,,,,0,,,22,69,192,24,,,,,,,,, 
,09:25:07,,240, 219,,158.59,5050,363,18,,,,,0,,,,,0,,,,,0,,,,68,188,24,,,,,,,,, 
,09:25:08,,240, 222,,158.77,5000,360,18,,,,,0,,,,,0,,,,,0,,,,69,192,24,,,2,,,,,,
,09:25:08,,241, 231,,158.96,4800,381,18,,,,,0,,,,,0,,,,,0,,,,70,184,23,,,,,,,,, 
,09:25:09,,240, 251,,159.15,5050,411,18,,,,,0,,,,,0,,,,,0,,24,,70,188,24,,,,,,,,, 
,09:25:10,,243, 277,,159.33,4800,483,18,,,,,0,,,,,0,,,,,0,,,,70,177,23,,,,,,,,, 
,09:25:10,,240, 282,,159.52,4750,588,18,,,,,0,,,,,0,,,,,0,,,21,68,161,23,,,,,,,,, 
,09:25:11,,241, 200,,159.70,0,0,8,7,,,,0,,,,,0,,,,,0,,,,71,236,30,,,,,,,,,
,09:25:11,,, 155,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,9,,,,, 
,09:25:12,,243, 105,,,,,0,,,,,0,,,,,0,,,,,0,,23,,69,232,30,,,,,,,,, 
,09:25:12,,237,  89,,,,,0,,,,,0,,,,,0,,,,,0,,,21,68,236,30,,,,,,,,, 
,09:25:13,,241,  84,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,1,,,,
,09:25:13,,241,  82,,,,,0,,,,,0,,,,,0,,,,,0,,26,,69,236,30,,,,,,,,, 
,09:25:14,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,23,70,232,30,,,,,,,,, 
,09:25:14,,237,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,232,30,,,,,,1,,,
,09:25:15,,239,  81,,,,,0,,,,,0,,,,,0,,,,,0,,27,,68,236,30,,,,,,,,, 
,09:25:16,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,23,69,236,30,,,,,,,,, 
,09:25:16,,239,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,68,232,30,,,2,,,,,,
,09:25:17,,241,  79,,,,,0,,,,,0,,,,,0,,,,,0,,27,,70,236,30,,,,,,,,, 
,09:25:18,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,25,69,236,30,,,,,,,,, 
,09:25:18,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,9,,,,,
,09:25:19,,241,  81,,,,,0,,,,,0,,,,,0,,,,,0,,19,,69,232,30,,,,,,,,, 
,09:25:20,,234,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,15,69,236,30,,,,,,,,, 
,09:25:20,,243,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,232,30,,,,,1,,,,
,09:25:21,,237,  80,,,,,0,,,,,0,,,,,0,,,,,0,,25,,69,232,30,,,,,,,,, 
,09:25:22,,239,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,21,70,232,30,,,,,,,,, 
,09:25:22,,243,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,,1,,,
,09:25:23,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,23,,69,236,30,,,,,,,,, 
,09:25:23,,237,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,19,69,236,30,,,,,,,,, 
,09:25:24,,238,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,70,232,30,,,2,,,,,,
,09:25:25,,241,  80,,,,,0,,,,,0,,,,,0,,,,,0,,27,,69,236,30,,,,,,,,, 
,09:25:25,,241,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,,, 
,09:25:26,,239,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,70,232,30,,,,9,,,,,
,09:25:27,,239,  80,,,,,0,,,,,0,,,,,0,,,,,0,,27,,69,236,30,,,,,,,,, 
,09:25:27,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,16,69,236,30,,,,,,,,, 
,09:25:28,,243,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,70,232,30,,,,,1,,,,
,09:25:29,,243,  79,,,,,0,,,,,0,,,,,0,,,,,0,,22,,69,236,30,,,,,,,,, 
,09:25:29,,242,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,19,69,232,30,,,,,,,,, 
,09:25:30,,239,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,,1,,,
,09:25:31,,232,  79,,,,,0,,,,,0,,,,,0,,,,,0,,25,,69,232,30,,,,,,,,, 
,09:25:31,,242,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,,, 
,09:25:32,,241,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,2,,,,,,
,09:25:33,,243,  80,,,,,0,,,,,0,,,,,0,,,,,0,,26,,69,232,30,,,,,,,,, 
,09:25:33,,239,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,232,30,,,,,,,,, 
,09:25:34,,239,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,68,236,30,,,,9,,,,,
,09:25:34,,239,  81,,,,,0,,,,,0,,,,,0,,,,,0,,23,,69,236,30,,,,,,,,, 
,09:25:35,,242,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,70,232,30,,,,,,,,, 
,09:25:36,,236,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,1,,,,
,09:25:36,,239,  81,,,,,0,,,,,0,,,,,0,,,,,0,,23,,69,232,30,,,,,,,,, 
,09:25:37,,240,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,232,30,,,,,,,,, 
,09:25:38,,239,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,68,236,30,,,,,,1,,,
,09:25:38,,240,  81,,,,,0,,,,,0,,,,,0,,,,,0,,25,,69,236,30,,,,,,,,, 
,09:25:39,,242,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,23,68,236,30,,,,,,,,, 
,09:25:40,,241,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,2,,,,,,
,09:25:40,,240,  80,,,,,0,,,,,0,,,,,0,,,,,0,,27,,69,236,30,,,,,,,,, 
,09:25:41,,241,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,,, 
,09:25:41,,234,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,70,236,30,,,,9,,,,,
,09:25:42,,242,  79,,,,,0,,,,,0,,,,,0,,,,,0,,26,,70,236,30,,,,,,,,, 
,09:25:43,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,23,69,236,30,,,,,,,,, 
,09:25:43,,243,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,1,,,,
,09:25:44,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,27,,69,232,30,,,,,,,,, 
,09:25:45,,239,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,,, 
,09:25:45,,243,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,,1,,,
,09:25:46,,239,  79,,,,,0,,,,,0,,,,,0,,,,,0,,20,,70,232,30,,,,,,,,, 
,09:25:47,,232,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,15,69,236,30,,,,,,,,, 
,09:25:47,,237,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,68,236,30,,,2,,,,,,
,09:25:48,,244,  81,,,,,0,,,,,0,,,,,0,,,,,0,,21,,69,232,30,,,,,,,,, 
,09:25:49,,234,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,70,232,30,,,,,,,,, 
,09:25:49,,240,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,9,,,,,
,09:25:49,,240,  80,,,,,0,,,,,0,,,,,0,,,,,0,,30,,68,236,30,,,,,,,Test cutter speed = 0,,
,09:25:50,,241,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,23,69,236,30,,,,,,,,, 
,09:25:51,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,232,30,,,,,1,,,,
,09:25:51,,238,  80,,,,,0,,,,,0,,,,,0,,,,,0,,29,,68,236,30,,,,,,,,, 
Datalog version 1.0,Metric,ID=158 mm,OD=179 mm,  81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
2012/11/01,09:25:52,,237,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,19,69,232,30,,,,,,,,, 
,09:25:53,,240,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,232,30,,,,,,1,,,
,09:25:53,,240,  79,,,,,0,,,,,0,,,,,0,,,,,0,,26,,70,236,30,,,,,,,,, 
,09:25:54,,242,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,,, 
,09:25:54,,,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,2,,,,,, 
,09:25:54,,242,  80,,,,,0,,,,,0,,,,,0,,,,,0,,28,,70,236,30,,,,,,,,, 
,09:25:54,,238,,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,Test cutter speed = 0,,
,09:25:55,,,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,9,,,,, 
,09:25:55,,241,  80,,,,,0,,,,,0,,,,,0,,,,,0,,26,,68,236,30,,,,,,,,, 
,09:25:56,,241,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,,, 
,09:25:57,,243,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,1,,,,
,09:25:57,,243,  79,,,,,0,,,,,0,,,,,0,,,,,0,,29,,69,232,30,,,,,,,,, 
,09:25:58,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,14,70,232,30,,,,,,,,, 
,09:25:59,,241,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,67,236,30,,,,,,1,,,
,09:25:59,,240,  81,,,,,0,,,,,0,,,,,0,,,,,0,,27,,69,236,30,,,,,,,,, 
,09:26:00,,240,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,232,30,,,,,,,,, 
,09:26:00,,,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,2,,,,Test cutter speed = 0,,
,09:26:01,,236,  80,,,,,0,,,,,0,,,,,0,,,,,0,,28,,69,232,30,,,,,,,,, 
,09:26:01,,241,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,24,70,232,30,,,,,,,,, 
,09:26:02,,242,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,232,30,,,,9,,,,,
,09:26:03,,240,  81,,,,,0,,,,,0,,,,,0,,,,,0,,27,,68,236,30,,,,,,,,, 
,09:26:03,,242,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,,, 
,09:26:04,,243,  81,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,1,,,,
,09:26:05,,243,  80,,,,,0,,,,,0,,,,,0,,,,,0,,23,,69,232,30,,,,,,,,, 
,09:26:05,,243,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,21,68,236,30,,,,,,,Test cutter speed = 0,,
,09:26:05,,,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,236,30,,,,,,1,,, 
,09:26:06,,244,  80,,,,,0,,,,,0,,,,,0,,,,,0,,23,,69,236,30,,,,,,,,, 
,09:26:07,,237,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,22,71,236,30,,,,,,,,, 
,09:26:07,,239,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,69,232,30,,,2,,,,,,
,09:26:08,,234,  80,,,,,0,,,,,0,,,,,0,,,,,0,,29,,69,232,30,,,,,,,,, 
,09:26:08,,232,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,22,69,236,30,,,,,,,,, 
,09:26:09,,242,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,,70,236,30,,,,9,,,,,
,09:26:10,,242,  79,,,,,0,,,,,0,,,,,0,,,,,0,,26,,68,236,30,,,,,,,,, 
,09:26:10,,240,  79,,,,,0,,,,,0,,,,,0,,,,,0,,,21,68,236,30,,,,,,,,, 
,09:26:11,,239,  80,,,,,0,,,,,0,,,,,0,,,,,0,,,,70,232,30,,,,,1,,,,
,09:26:12,,348,  80,,,,,0,,,,,0,,,,,0,,,,,0,,29,,70,232,30,,,,,,,,, 
,09:26:12,,318,  77,,,,,0,,,,,0,,,,,0,,,,,0,,,21,70,349,30,,,,,,,,, 
,,Force M2 uplink ,317,  77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:26:13,,322,  77,,,,,0,,,,,0,,,,,0,,,,,0,,,25,69,318,30,,,,,,,,, 
